Label_Column,Accuracy,F1,Precision,Recall,Support
label_19,0.860919540229885,0.3085714285714286,0.54,0.216,125.0
label_12,0.8586206896551725,0.35602094240837695,0.5151515151515151,0.272,125.0
label_18,0.8586206896551725,0.3492063492063492,0.515625,0.264,125.0
label_24,0.867816091954023,0.36464088397790057,0.5892857142857143,0.264,125.0
label_3,0.8689655172413793,0.3214285714285714,0.627906976744186,0.216,125.0
label_14,0.8459770114942529,0.3020833333333333,0.43283582089552236,0.232,125.0
label_10,0.8666666666666667,0.3012048192771084,0.6097560975609756,0.2,125.0
label_11,0.8770114942528736,0.4022346368715084,0.6666666666666666,0.288,125.0
label_15,0.8816091954022989,0.4180790960451978,0.7115384615384616,0.296,125.0
label_8,0.8597701149425288,0.37755102040816324,0.5211267605633803,0.296,125.0
label_1,0.8540229885057471,0.2485207100591716,0.4772727272727273,0.168,125.0
label_7,0.8793103448275862,0.4,0.7,0.28,125.0
label_5,0.8551724137931035,0.34375,0.4925373134328358,0.264,125.0
label_21,0.8620689655172413,0.34782608695652173,0.5423728813559322,0.256,125.0
label_9,0.8655172413793103,0.2732919254658385,0.6111111111111112,0.176,125.0
label_6,0.8620689655172413,0.3023255813953489,0.5531914893617021,0.208,125.0
label_13,0.8425287356321839,0.3568075117370892,0.4318181818181818,0.304,125.0
label_25,0.8781609195402299,0.4361702127659575,0.6507936507936508,0.328,125.0
label_17,0.8701149425287357,0.3687150837988827,0.6111111111111112,0.264,125.0
label_16,0.8701149425287357,0.3151515151515151,0.65,0.208,125.0
label_23,0.8701149425287357,0.4145077720207254,0.5882352941176471,0.32,125.0
label_4,0.871264367816092,0.3563218390804598,0.6326530612244898,0.248,125.0
label_22,0.8689655172413793,0.3666666666666667,0.6,0.264,125.0
label_20,0.8724137931034482,0.418848167539267,0.6060606060606061,0.32,125.0
label_2,0.864367816091954,0.30588235294117644,0.5777777777777777,0.208,125.0
