Label_Column,Accuracy,F1,Precision,Recall,Support
label_19,0.8597701149425288,0.34408602150537637,0.5245901639344263,0.256,125.0
label_12,0.8689655172413793,0.35955056179775285,0.6037735849056604,0.256,125.0
label_18,0.8666666666666667,0.3626373626373627,0.5789473684210527,0.264,125.0
label_24,0.8632183908045977,0.3567567567567568,0.55,0.264,125.0
label_3,0.871264367816092,0.3488372093023256,0.6382978723404256,0.24,125.0
label_14,0.8517241379310345,0.34517766497461927,0.4722222222222222,0.272,125.0
label_10,0.8701149425287357,0.3687150837988827,0.6111111111111112,0.264,125.0
label_11,0.8896551724137931,0.4893617021276595,0.7301587301587301,0.368,125.0
label_15,0.8781609195402299,0.45360824742268036,0.6376811594202898,0.352,125.0
label_8,0.871264367816092,0.43999999999999995,0.5866666666666667,0.352,125.0
label_1,0.8597701149425288,0.2823529411764706,0.5333333333333333,0.192,125.0
label_7,0.871264367816092,0.3411764705882353,0.6444444444444445,0.232,125.0
label_5,0.8804597701149425,0.4408602150537635,0.6721311475409836,0.328,125.0
label_21,0.867816091954023,0.3915343915343915,0.578125,0.296,125.0
label_9,0.8632183908045977,0.3276836158192091,0.5576923076923077,0.232,125.0
label_6,0.8747126436781609,0.3699421965317919,0.6666666666666666,0.256,125.0
label_13,0.871264367816092,0.4343434343434343,0.589041095890411,0.344,125.0
label_25,0.8793103448275862,0.4444444444444444,0.65625,0.336,125.0
label_17,0.8735632183908046,0.3888888888888889,0.6363636363636364,0.28,125.0
label_16,0.8747126436781609,0.3473053892215569,0.6904761904761905,0.232,125.0
label_23,0.8781609195402299,0.4752475247524752,0.6233766233766234,0.384,125.0
label_4,0.8701149425287357,0.3825136612021858,0.603448275862069,0.28,125.0
label_22,0.8689655172413793,0.3804347826086957,0.5932203389830508,0.28,125.0
label_20,0.8689655172413793,0.4,0.5846153846153846,0.304,125.0
label_2,0.8689655172413793,0.3522727272727273,0.6078431372549019,0.248,125.0
