Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8517255379618351,0.10130540047360966,0.6347528350739912,0.055109684323167464,623.0
label_2,0.8521315468940317,0.11972685255531508,0.6212929192455054,0.06634563937934725,623.0
label_3,0.8373528217620788,0.17246303478875613,0.4624705828314515,0.11449973247726057,623.0
label_4,0.8517255379618351,0.1466792918763127,0.5782750468737262,0.08400214018191547,623.0
label_5,0.8508323183110029,0.0754313687320069,0.6306233062330623,0.04012841091492777,623.0
label_6,0.848721071863581,0.10645743142390261,0.5138436773706055,0.0593900481540931,623.0
label_7,0.848721071863581,0.21795428510471013,0.5079150703474052,0.13911182450508294,623.0
label_8,0.8497766950872919,0.1606066677341763,0.5302676527150084,0.09470304975922954,623.0
label_9,0.8486398700771417,0.13529126808531866,0.5092314118629908,0.07811663991439273,623.0
label_10,0.8524563540397888,0.17372383662654303,0.5794238311616663,0.10219368646334938,623.0
label_11,0.8513195290296386,0.13259258170649038,0.578964021492757,0.0749063670411985,623.0
label_12,0.8499390986601706,0.13724410750752905,0.5386181022963696,0.07865168539325842,623.0
label_13,0.8492082825822168,0.07379978090582494,0.5462727726749614,0.03959336543606207,623.0
label_14,0.8470970361347949,0.17439683472292167,0.48881130059036676,0.106474050294275,623.0
label_15,0.846285018270402,0.175882898343151,0.4721570897862691,0.10807918673087213,623.0
label_16,0.8505075111652456,0.13769547941708565,0.554610466118881,0.07865168539325842,623.0
label_17,0.8507511165245635,0.19227538707058264,0.5367943262411348,0.11717495987158909,623.0
label_18,0.8496954933008526,0.10859108940669737,0.5424603174603174,0.06046013911182451,623.0
label_19,0.8486398700771417,0.2034197025183159,0.5053629909901062,0.12734082397003746,623.0
label_20,0.848477466504263,0.19455456368505566,0.5159583080348108,0.12252541466024613,623.0
label_21,0.8510759236703208,0.21554760400274997,0.5404681429681429,0.1348314606741573,623.0
label_22,0.8344295574502639,0.17087565760510634,0.4318125964406146,0.11771000535045478,623.0
label_23,0.8457978075517661,0.23239513942764453,0.4760049300663843,0.15462814339218833,623.0
label_24,0.727568006496143,0.21838885628343388,0.30239163559890886,0.2718031032637774,623.0
label_25,0.8435241575314656,0.229564561934639,0.45485993303380184,0.15355805243445694,623.0
