Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8534396809571286,0.09992704237518296,0.6263532763532763,0.05435385468663339,601.0
label_2,0.8539381854436691,0.12089260519213106,0.615905184416981,0.06711037160288408,601.0
label_3,0.8388168826852774,0.17191391282394308,0.45929324233349583,0.11425402107598448,601.0
label_4,0.8532735127949485,0.14261730499639239,0.5698595146871009,0.08153078202995008,601.0
label_5,0.8526088401462281,0.07501452421528068,0.620779531324725,0.03993344425956739,601.0
label_6,0.8506148222000665,0.10634092718068265,0.511894027477873,0.059345535219079315,601.0
label_7,0.8499501495513458,0.2125075192282404,0.4987468264992183,0.1353300055463117,601.0
label_8,0.851362578929877,0.15884854138688623,0.5226832933990848,0.09373266777592902,601.0
label_9,0.8503655699567964,0.13440614376410767,0.5036231884057971,0.0776483638380477,601.0
label_10,0.8544366899302093,0.17590222101058664,0.5792585552144744,0.10371602884082086,601.0
label_11,0.8530242605516783,0.1289712784684308,0.5752284752284752,0.07265668330560177,601.0
label_12,0.8517779993353273,0.1364790413080458,0.5362784471218206,0.07820299500831947,601.0
label_13,0.8511133266866069,0.07531005944165342,0.5425948787531651,0.040488075429839156,601.0
label_14,0.8490362246593554,0.1729032878018261,0.48731026765571145,0.10537992235163614,601.0
label_15,0.8479561316051845,0.17268351920053884,0.4671819920646212,0.10593455352190793,601.0
label_16,0.8522765038218677,0.13519878865380963,0.5502176679391869,0.07709373266777593,601.0
label_17,0.8527750083084081,0.19146107542803567,0.5385877491492465,0.11647254575707155,601.0
label_18,0.8517779993353273,0.1104762161717698,0.5467349551856594,0.06156405990016639,601.0
label_19,0.8501994017946162,0.20115378861800073,0.5000733976231099,0.12590127565169162,601.0
label_20,0.8501163177135261,0.19413143361319904,0.5120599739243806,0.12257348863006101,601.0
label_21,0.8521934197407776,0.21110574533393323,0.5298505771319828,0.13200221852468108,601.0
label_22,0.8359089398471253,0.17004320598222503,0.43012675155532304,0.11758180809761508,601.0
label_23,0.8470422067131937,0.22923230231538883,0.4690164954870837,0.15252357182473655,601.0
label_24,0.8486208042539051,0.18871522155422427,0.4857161608736742,0.11813643926788686,601.0
label_25,0.8445496842804919,0.2233776323518318,0.444622332259931,0.14919578480310594,601.0
