Label_Column,Accuracy,F1,Precision,Recall,Support
label_10,0.8474218432805521,0.16969181031108607,0.4874695547890162,0.10272873194221509,623.0
label_22,0.8472594397076736,0.14521951530549684,0.4843471043199396,0.08560727661851257,623.0
label_21,0.8470158343483556,0.19626200995862264,0.48463443348353835,0.12306046013911183,623.0
label_5,0.8444985789687373,0.08641845045883234,0.4058008601871664,0.04868913857677903,623.0
label_1,0.8445797807551766,0.09602058220761948,0.4065657661305874,0.05457463884430177,623.0
