Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8563218390804598,0.0875912408759124,0.5,0.048,125.0
label_2,0.8735632183908046,0.32098765432098764,0.7027027027027027,0.208,125.0
label_3,0.8505747126436781,0.32989690721649484,0.463768115942029,0.256,125.0
label_4,0.8770114942528736,0.3184713375796179,0.78125,0.2,125.0
label_5,0.8551724137931035,0.07352941176470588,0.45454545454545453,0.04,125.0
label_6,0.8655172413793103,0.2352941176470588,0.6428571428571429,0.144,125.0
label_7,0.8758620689655172,0.2894736842105263,0.8148148148148148,0.176,125.0
label_8,0.8758620689655172,0.35714285714285715,0.6976744186046512,0.24,125.0
label_9,0.8540229885057471,0.26589595375722547,0.4791666666666667,0.184,125.0
label_10,0.8770114942528736,0.3006535947712418,0.8214285714285714,0.184,125.0
label_11,0.8632183908045977,0.15602836879432624,0.6875,0.088,125.0
label_12,0.867816091954023,0.27672955974842767,0.6470588235294118,0.176,125.0
label_13,0.8620689655172413,0.17808219178082194,0.6190476190476191,0.104,125.0
label_14,0.8666666666666667,0.26582278481012656,0.6363636363636364,0.168,125.0
label_15,0.8655172413793103,0.3236994219653179,0.5833333333333334,0.224,125.0
label_16,0.8701149425287357,0.289308176100629,0.6764705882352942,0.184,125.0
label_17,0.8666666666666667,0.3695652173913043,0.576271186440678,0.272,125.0
label_18,0.871264367816092,0.27272727272727276,0.7241379310344828,0.168,125.0
label_19,0.8758620689655172,0.3863636363636364,0.6666666666666666,0.272,125.0
label_20,0.8666666666666667,0.3095238095238095,0.6046511627906976,0.208,125.0
label_21,0.8816091954022989,0.3354838709677419,0.8666666666666667,0.208,125.0
label_22,0.8689655172413793,0.3132530120481928,0.6341463414634146,0.208,125.0
label_23,0.8551724137931035,0.20253164556962028,0.48484848484848486,0.128,125.0
label_24,0.8770114942528736,0.33540372670807456,0.75,0.216,125.0
label_25,0.8597701149425288,0.32222222222222224,0.5272727272727272,0.232,125.0
