Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8597701149425288,0.10294117647058824,0.6363636363636364,0.056,125.0
label_2,0.867816091954023,0.267515923566879,0.65625,0.168,125.0
label_3,0.8436781609195402,0.2916666666666667,0.417910447761194,0.224,125.0
label_4,0.8758620689655172,0.31645569620253167,0.7575757575757576,0.2,125.0
label_5,0.8551724137931035,0.059701492537313425,0.4444444444444444,0.032,125.0
label_6,0.8620689655172413,0.2207792207792208,0.5862068965517241,0.136,125.0
label_7,0.867816091954023,0.294478527607362,0.631578947368421,0.192,125.0
label_8,0.8724137931034482,0.3583815028901734,0.6458333333333334,0.248,125.0
label_9,0.860919540229885,0.3005780346820809,0.5416666666666666,0.208,125.0
label_10,0.8724137931034482,0.26490066225165565,0.7692307692307693,0.16,125.0
label_11,0.8701149425287357,0.25165562913907286,0.7307692307692307,0.152,125.0
label_12,0.8758620689655172,0.325,0.7428571428571429,0.208,125.0
label_13,0.8655172413793103,0.21476510067114093,0.6666666666666666,0.128,125.0
label_14,0.8770114942528736,0.35151515151515156,0.725,0.232,125.0
label_15,0.8620689655172413,0.34065934065934067,0.543859649122807,0.248,125.0
label_16,0.8689655172413793,0.2875,0.6571428571428571,0.184,125.0
label_17,0.8655172413793103,0.35359116022099446,0.5714285714285714,0.256,125.0
label_18,0.8689655172413793,0.22972972972972974,0.7391304347826086,0.136,125.0
label_19,0.8804597701149425,0.4090909090909091,0.7058823529411765,0.288,125.0
label_20,0.8724137931034482,0.32727272727272727,0.675,0.216,125.0
label_21,0.8701149425287357,0.2097902097902098,0.8333333333333334,0.12,125.0
label_22,0.867816091954023,0.20689655172413793,0.75,0.12,125.0
label_23,0.8655172413793103,0.25477707006369427,0.625,0.16,125.0
label_24,0.8655172413793103,0.2822085889570552,0.6052631578947368,0.184,125.0
label_25,0.860919540229885,0.37305699481865284,0.5294117647058824,0.288,125.0
