Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8506979062811565,0.20239680426098536,0.5066666666666667,0.1264559068219634,601.0
label_2,0.8579262213359921,0.2105263157894737,0.628099173553719,0.1264559068219634,601.0
label_3,0.8544366899302094,0.22340425531914893,0.5562913907284768,0.13976705490848584,601.0
label_4,0.8594217347956131,0.2914572864321608,0.5948717948717949,0.1930116472545757,601.0
label_5,0.8564307078763709,0.2380952380952381,0.5806451612903226,0.1497504159733777,601.0
label_6,0.8544366899302094,0.19337016574585633,0.5691056910569106,0.11647254575707154,601.0
label_7,0.8482053838484547,0.1997371879106439,0.475,0.1264559068219634,601.0
label_8,0.8546859421734796,0.273972602739726,0.5445544554455446,0.18302828618968386,601.0
label_9,0.8546859421734796,0.1777150916784203,0.5833333333333334,0.1048252911813644,601.0
label_10,0.8571784646061814,0.17790530846484937,0.6458333333333334,0.10316139767054909,601.0
label_11,0.8564307078763709,0.24210526315789474,0.5786163522012578,0.15307820299500832,601.0
label_12,0.8514456630109671,0.20107238605898123,0.5172413793103449,0.12479201331114809,601.0
label_13,0.8536889332003988,0.27975460122699386,0.5327102803738317,0.1896838602329451,601.0
label_14,0.8564307078763709,0.24010554089709765,0.5796178343949044,0.15141430948419302,601.0
label_15,0.8534396809571286,0.22631578947368422,0.5408805031446541,0.14309484193011648,601.0
label_16,0.8551844466600199,0.21166892808683854,0.5735294117647058,0.129783693843594,601.0
label_17,0.8544366899302094,0.2912621359223301,0.5381165919282511,0.19966722129783693,601.0
label_18,0.8506979062811565,0.30105017502917153,0.50390625,0.2146422628951747,601.0
label_19,0.8492023928215354,0.2612942612942613,0.4908256880733945,0.17803660565723795,601.0
label_20,0.8579262213359921,0.28391959798994976,0.5794871794871795,0.18801996672212978,601.0
label_21,0.8546859421734796,0.3133097762073027,0.5362903225806451,0.22129783693843594,601.0
label_22,0.8516949152542372,0.23027166882276848,0.5174418604651163,0.1480865224625624,601.0
label_23,0.8484546360917248,0.26746987951807233,0.4847161572052402,0.18469217970049917,601.0
label_24,0.8504486540378864,0.24433249370277077,0.5025906735751295,0.16139767054908485,601.0
label_25,0.8549351944167497,0.29024390243902437,0.54337899543379,0.19800332778702162,601.0
