Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8501994017946162,0.9174337134221734,0.8632368148914168,0.978891820580475,3411.0
label_2,0.8531904287138584,0.9193040142485271,0.8629115226337448,0.9835825271181472,3411.0
label_3,0.8521934197407777,0.9182632667126119,0.8665452653485952,0.9765464673116389,3411.0
label_4,0.847457627118644,0.9154228855721394,0.8658823529411764,0.9709762532981531,3411.0
label_5,0.8519441674975075,0.9186524239934265,0.8619892058596762,0.9832893579595426,3411.0
label_6,0.8489531405782652,0.9170771756978653,0.8598922247882987,0.9824098504837291,3411.0
label_7,0.8454636091724825,0.9147649161396755,0.8612477349210458,0.9753737906772207,3411.0
label_8,0.8531904287138584,0.9186576439718269,0.8684073107049608,0.9750806215186162,3411.0
label_9,0.8504486540378864,0.9175144349738795,0.8638363965829666,0.9783054822632659,3411.0
label_10,0.8574277168494516,0.9211686879823594,0.8691807542262678,0.9797713280562885,3411.0
label_11,0.8509471585244267,0.9179698216735253,0.8625934519205981,0.9809440046907065,3411.0
label_12,0.8514456630109671,0.918244170096022,0.862851250322248,0.9812371738493111,3411.0
label_13,0.8609172482552343,0.923309510720176,0.8690815006468305,0.9847552037525652,3411.0
label_14,0.8492023928215354,0.9166781435064041,0.8644155844155844,0.9756669598358253,3411.0
label_15,0.8467098703888335,0.9156262861846617,0.8604951005673027,0.9783054822632659,3411.0
label_16,0.8504486540378864,0.9173553719008264,0.8651597817614964,0.9762532981530343,3411.0
label_17,0.8546859421734796,0.9199725463280713,0.8649974186886938,0.9824098504837291,3411.0
label_18,0.8489531405782652,0.9166208035222896,0.8636245786880996,0.9765464673116389,3411.0
label_19,0.8489531405782652,0.9163445610160134,0.8659013827289329,0.9730284374083846,3411.0
label_20,0.8479561316051845,0.9156293222683264,0.8667190363969626,0.970389914980944,3411.0
label_21,0.8531904287138584,0.9186576439718269,0.8684073107049608,0.9750806215186162,3411.0
label_22,0.8492023928215354,0.9176310415248469,0.8566344687341129,0.9879800644972149,3411.0
label_23,0.8492023928215354,0.9164018239602045,0.8667015159435442,0.9721489299325711,3411.0
label_24,0.8531904287138584,0.9187922239073488,0.8672566371681416,0.9768396364702433,3411.0
label_25,0.8489531405782652,0.9161825726141078,0.8672427336999214,0.9709762532981531,3411.0
