Label_Column,Accuracy,F1,Precision,Recall,Support
label_19,0.8727969348659004,0.9285810701264229,0.8940059256145019,0.9659955257270694,745.0
label_12,0.8651340996168582,0.9249470116042012,0.883504610942181,0.9704697986577181,745.0
label_18,0.8555555555555555,0.9180885637775243,0.8923106705538411,0.9454138702460849,745.0
label_24,0.8739463601532567,0.9293416109772653,0.8934736482408088,0.9682326621923938,745.0
label_3,0.8620689655172414,0.922309009367655,0.8907825975629725,0.9561521252796421,745.0
label_14,0.8716475095785441,0.9284611996239708,0.8880693831448118,0.9727069351230425,745.0
label_10,0.8716475095785441,0.9289220014961524,0.8833925053495736,0.9794183445190158,745.0
label_11,0.8735632183908045,0.9288777610658263,0.8960569989099142,0.9642058165548097,745.0
label_15,0.8697318007662836,0.9270645117914885,0.8904171955433325,0.9668903803131991,745.0
label_8,0.864367816091954,0.9233312533172762,0.8947030591557685,0.9539149888143177,745.0
label_1,0.8551724137931034,0.9186996283459306,0.8844863731656184,0.9557046979865772,745.0
label_7,0.8636015325670497,0.9235725181659817,0.8877468362194002,0.9624161073825502,745.0
label_5,0.8639846743295019,0.9237350682978162,0.8884298712236901,0.9619686800894854,745.0
label_21,0.8555555555555555,0.9185554378343322,0.8880578698411155,0.9512304250559285,745.0
label_9,0.8708812260536397,0.9277881926308056,0.8902111886065454,0.9686800894854586,745.0
label_6,0.8747126436781608,0.930356103765087,0.8878183825100292,0.9771812080536914,745.0
label_13,0.853639846743295,0.9170279825436728,0.891135667451457,0.9445190156599553,745.0
label_25,0.8724137931034482,0.9278115274623269,0.8999147627663543,0.9574944071588366,745.0
label_17,0.8593869731800767,0.9207511360879274,0.8898204092368815,0.9539149888143177,745.0
label_16,0.8724137931034482,0.9289195846354965,0.8881775355915137,0.9736017897091722,745.0
label_23,0.8674329501915709,0.9250761158374751,0.896350818843179,0.9557046979865772,745.0
label_4,0.8620689655172414,0.922079344010457,0.8930898806357884,0.953020134228188,745.0
label_22,0.8597701149425286,0.9209875506123889,0.8898735071726379,0.9543624161073825,745.0
label_20,0.8624521072796935,0.9228763688591446,0.8876019016217912,0.9610738255033557,745.0
label_2,0.875095785440613,0.930431325275399,0.8894337720603859,0.9753914988814317,745.0
