Label_Column,Accuracy,F1,Precision,Recall,Support
label_19,0.8724137931034482,0.9284332688588008,0.8933002481389578,0.9664429530201343,745.0
label_12,0.860919540229885,0.9225847728726808,0.8814180929095354,0.9677852348993289,745.0
label_18,0.8471264367816091,0.9132420091324202,0.8883248730964467,0.9395973154362416,745.0
label_24,0.8781609195402299,0.9319640564826701,0.8929889298892989,0.974496644295302,745.0
label_3,0.8563218390804598,0.919093851132686,0.8875,0.9530201342281879,745.0
label_14,0.8758620689655172,0.9309462915601022,0.8888888888888888,0.9771812080536912,745.0
label_10,0.867816091954023,0.926984126984127,0.8795180722891566,0.9798657718120806,745.0
label_11,0.867816091954023,0.9255663430420711,0.89375,0.959731543624161,745.0
label_15,0.867816091954023,0.9255663430420711,0.89375,0.959731543624161,745.0
label_8,0.860919540229885,0.9207596594629993,0.8989769820971867,0.9436241610738255,745.0
label_1,0.8505747126436781,0.9155844155844155,0.8867924528301887,0.9463087248322147,745.0
label_7,0.8666666666666667,0.9252577319587628,0.8897149938042132,0.963758389261745,745.0
label_5,0.8597701149425288,0.9211886304909561,0.887920298879203,0.9570469798657718,745.0
label_21,0.8540229885057471,0.9174788823911632,0.889168765743073,0.9476510067114094,745.0
label_9,0.8655172413793103,0.9246619446233096,0.8886138613861386,0.963758389261745,745.0
label_6,0.867816091954023,0.9267049075844487,0.8822815533980582,0.9758389261744966,745.0
label_13,0.8448275862068966,0.9125081011017498,0.8822055137844611,0.9449664429530201,745.0
label_25,0.8689655172413793,0.9257812500000001,0.8988621997471555,0.9543624161073826,745.0
label_17,0.8563218390804598,0.919093851132686,0.8875,0.9530201342281879,745.0
label_16,0.8724137931034482,0.9290734824281149,0.8865853658536585,0.9758389261744966,745.0
label_23,0.8666666666666667,0.9245773732119636,0.8965952080706179,0.9543624161073826,745.0
label_4,0.8597701149425288,0.9209844559585492,0.8898623279098874,0.9543624161073826,745.0
label_22,0.8528735632183908,0.9172056921086675,0.885143570536829,0.9516778523489933,745.0
label_20,0.8574712643678161,0.920103092783505,0.8847583643122676,0.9583892617449664,745.0
label_2,0.8724137931034482,0.9289827255278311,0.8875305623471883,0.974496644295302,745.0
