Label_Column,Accuracy,F1,Precision,Recall,Support
label_5,0.8423423423423424,0.9136566872709503,0.8462551455771431,0.9927244878422362,3482.0
label_22,0.8396074646074646,0.9107278061109194,0.8553863846701392,0.9737698640627991,3482.0
label_10,0.8442728442728442,0.9144271009549586,0.8494004828185077,0.9902354968408961,3482.0
label_21,0.8466859716859716,0.9145973477329926,0.8596705894750439,0.9770246984491672,3482.0
label_1,0.8463642213642214,0.9154122847988234,0.851744009885122,0.9893739230327397,3482.0
