Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8518879415347138,0.9193633952254643,0.854115327747659,0.9954049396898335,3482.0
label_2,0.8521315468940317,0.9191636702623519,0.8569654829898187,0.9910970706490523,3482.0
label_3,0.8499390986601705,0.917470525187567,0.8598694123556002,0.9833429063756461,3482.0
label_4,0.8540803897685749,0.9201013738828866,0.8590286425902864,0.9905226881102814,3482.0
label_5,0.8514007308160779,0.9191624701828784,0.8533464566929134,0.9959793222286043,3482.0
label_6,0.8484774665042631,0.9172652301143921,0.8543111992071358,0.9902354968408961,3482.0
label_7,0.8504263093788064,0.9172952586206896,0.8637747336377474,0.9778862722573234,3482.0
label_8,0.8462850182704019,0.9155174722185031,0.8575369952345122,0.9819069500287191,3482.0
label_9,0.8482338611449451,0.9167000935954005,0.8576432324243183,0.9844916714531878,3482.0
label_10,0.8506699147381243,0.9180152467567206,0.8590738423028786,0.9856404365307294,3482.0
label_11,0.85115712545676,0.9186742978836684,0.8561151079136691,0.9910970706490523,3482.0
label_12,0.8506699147381243,0.9182121414276185,0.8574632444555196,0.9882251579551982,3482.0
label_13,0.8484774665042631,0.9174628450106156,0.8527380365071534,0.9928202182653647,3482.0
label_14,0.8440925700365408,0.9140016124697663,0.8588383838383838,0.9767375071797817,3482.0
label_15,0.8453105968331304,0.9147307640660668,0.8590163934426229,0.9781734635267088,3482.0
label_16,0.8506699147381243,0.9183211192538308,0.85657469550087,0.9896611143021252,3482.0
label_17,0.8484774665042631,0.9166443312784777,0.8592964824120602,0.9821941412981046,3482.0
label_18,0.8496954933008526,0.9178975382568196,0.8551946441854699,0.9905226881102814,3482.0
label_19,0.8484774665042631,0.9162627894453419,0.8623922959959452,0.9773118897185525,3482.0
label_20,0.8445797807551766,0.9133387666395002,0.8664948453608248,0.9655370476737507,3482.0
label_21,0.8516443361753958,0.9181121419927389,0.8632111251580278,0.980470993681792,3482.0
label_22,0.8472594397076736,0.9159179294622503,0.8591194968553459,0.9807581849511775,3482.0
label_23,0.8450669914738125,0.9142163474507689,0.8619023397761953,0.9732912119471568,3482.0
label_24,0.6277710109622412,0.753070458952812,0.861049519586105,0.6691556576680069,3482.0
label_25,0.8472594397076736,0.9150981719702099,0.8657442992569818,0.9704192992533027,3482.0
