Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8534396809571286,0.920303605313093,0.8558104360978069,0.9953092934623278,3411.0
label_2,0.8536889332003988,0.9201034435824146,0.858739837398374,0.99091175608326,3411.0
label_3,0.8516949152542372,0.9185266328905929,0.8617677286742035,0.9832893579595426,3411.0
label_4,0.8554336989032901,0.920937840785169,0.8606369426751592,0.990325417766051,3411.0
label_5,0.8531904287138584,0.9202221319246919,0.8552366565961732,0.9958956317795368,3411.0
label_6,0.8504486540378864,0.9184339314845025,0.8562737642585552,0.990325417766051,3411.0
label_7,0.8516949152542372,0.9181455495941669,0.8649559357179886,0.9783054822632659,3411.0
label_8,0.8484546360917248,0.9168262653898769,0.8594511413182867,0.9824098504837291,3411.0
label_9,0.8501994017946162,0.9178849569613334,0.8595189355168884,0.9847552037525652,3411.0
label_10,0.8526919242273181,0.9192291922919229,0.8609831029185868,0.9859278803869833,3411.0
label_11,0.8531904287138584,0.9198966408268733,0.8579401319127347,0.9914980944004691,3411.0
label_12,0.8521934197407777,0.9191326878494477,0.8592554818969913,0.9879800644972149,3411.0
label_13,0.8504486540378864,0.9186109603906674,0.854834637717748,0.9926707710348871,3411.0
label_14,0.8457128614157527,0.9150308853809197,0.8603510583376355,0.9771328056288479,3411.0
label_15,0.8472083748753739,0.9159237415992318,0.8605670103092784,0.978891820580475,3411.0
label_16,0.8519441674975075,0.9191176470588235,0.8581235697940504,0.9894459102902374,3411.0
label_17,0.8504486540378864,0.9178307313064914,0.8612181958365459,0.9824098504837291,3411.0
label_18,0.8519441674975075,0.9192056583242655,0.8573965998477544,0.9906185869246555,3411.0
label_19,0.8497008973080757,0.9170678036033558,0.8637305699481865,0.9774259747874524,3411.0
label_20,0.845962113659023,0.914190502638156,0.8683724610920601,0.9651128701260627,3411.0
label_21,0.8526919242273181,0.918807528506663,0.8645294725956567,0.9803576663734975,3411.0
label_22,0.8492023928215354,0.9170892147457859,0.8610396294390118,0.9809440046907065,3411.0
label_23,0.8467098703888335,0.9152075003446849,0.8638729828214472,0.9730284374083846,3411.0
label_24,0.8482053838484547,0.916150351094589,0.8637071651090342,0.9753737906772207,3411.0
label_25,0.8479561316051845,0.9156293222683264,0.8667190363969626,0.970389914980944,3411.0
