Label_Column,Accuracy,F1,Precision,Recall,Support
label_10,0.8484774665042631,0.9165996245642263,0.8596579476861167,0.9816197587593337,3482.0
label_22,0.8465286236297198,0.9155722326454033,0.8582914572864322,0.9810453762205629,3482.0
label_21,0.846041412911084,0.9148936170212766,0.8613083164300203,0.9755887421022401,3482.0
label_5,0.8440925700365408,0.9145527369826435,0.8545409181636726,0.9836300976450316,3482.0
label_1,0.8457978075517661,0.9154985983179815,0.8553255175854327,0.9847788627225732,3482.0
