Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8479561316051845,0.9162087912087912,0.8619798397518739,0.9777191439460569,3411.0
label_2,0.8509471585244267,0.9178797033781928,0.863342805476621,0.9797713280562885,3411.0
label_3,0.8454636091724825,0.9144591611479028,0.8636955955173312,0.9715625916153621,3411.0
label_4,0.8469591226321037,0.9147695724597447,0.8687055101502769,0.9659923776018763,3411.0
label_5,0.8442173479561316,0.9133268617390098,0.866578947368421,0.9654060392846673,3411.0
label_6,0.8464606181455633,0.914846557920929,0.865550614700497,0.9700967458223395,3411.0
label_7,0.7791625124626121,0.8715569730356626,0.8620590765701176,0.8812664907651715,3411.0
label_8,0.845962113659023,0.9139755011135857,0.8701298701298701,0.9624743476986221,3411.0
label_9,0.847457627118644,0.915818431911967,0.8626587198756155,0.9759601289944297,3411.0
label_10,0.8511964107676969,0.9181855557078251,0.8620689655172413,0.9821166813251246,3411.0
label_11,0.8464606181455633,0.9149171270718234,0.8649778009924263,0.9709762532981531,3411.0
label_12,0.848703888334995,0.9166552244954003,0.8620867768595041,0.9785986514218704,3411.0
label_13,0.839481555333998,0.9099804305283757,0.869623296820732,0.9542656112576957,3411.0
label_14,0.8497008973080757,0.9171134020618557,0.8633540372670807,0.9780123131046614,3411.0
label_15,0.8494516450648056,0.9165745856353591,0.8665447897623401,0.9727352682497801,3411.0
label_16,0.8492023928215354,0.9168841873883775,0.8627197518097208,0.9783054822632659,3411.0
label_17,0.8462113659022931,0.9143650242886884,0.8682129678439642,0.9656992084432717,3411.0
label_18,0.8469591226321037,0.9149113082039912,0.8675427069645204,0.9677513925535034,3411.0
label_19,0.7764207377866401,0.8689937198773187,0.8658323632130385,0.8721782468484316,3411.0
label_20,0.8469591226321037,0.9146510981373368,0.8696801480306635,0.9645265318088537,3411.0
label_21,0.8429710867397806,0.9118881118881118,0.8718908799144156,0.9557314570507183,3411.0
label_22,0.8479561316051845,0.9161627267729522,0.8623544631306598,0.9771328056288479,3411.0
label_23,0.8414755732801595,0.9111483654652137,0.8702962369895917,0.9560246262093228,3411.0
label_24,0.8454636091724825,0.9142224681793026,0.8656012575320933,0.968630900029317,3411.0
label_25,0.8449651046859422,0.913152750628316,0.8717675286590243,0.9586631486367634,3411.0
