Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8469591226321037,0.9155433287482806,0.8623995853848148,0.9756669598358253,3411.0
label_2,0.8457128614157527,0.914703045335538,0.8629745189807593,0.9730284374083846,3411.0
label_3,0.8449651046859422,0.914206896551724,0.8632456368846053,0.9715625916153621,3411.0
label_4,0.8497008973080757,0.9170906091021588,0.8635422061108234,0.9777191439460569,3411.0
label_5,0.8494516450648056,0.9176663031624864,0.857579617834395,0.9868073878627969,3411.0
label_6,0.8472083748753739,0.9157851353207858,0.8616856256463289,0.9771328056288479,3411.0
label_7,0.8429710867397806,0.913127413127413,0.8620151002343139,0.9706830841395485,3411.0
label_8,0.847457627118644,0.9158647236733571,0.8622831995858141,0.9765464673116389,3411.0
label_9,0.849950149551346,0.9177370866356929,0.8594829792679806,0.9844620345939608,3411.0
label_10,0.8484546360917248,0.9165751920965971,0.8614908434356461,0.9791849897390794,3411.0
label_11,0.844715852442672,0.9143407122232917,0.8609528741584671,0.9747874523600117,3411.0
label_12,0.8482053838484547,0.9165410442647662,0.8605249613998971,0.9803576663734975,3411.0
label_13,0.8424725822532403,0.9135903746240087,0.8560081988214194,0.979478158897684,3411.0
label_14,0.8482053838484547,0.9161734342739161,0.8635184224182667,0.9756669598358253,3411.0
label_15,0.8454636091724825,0.9149519890260631,0.8597576695024491,0.9777191439460569,3411.0
label_16,0.8504486540378864,0.9177180471749863,0.862148930687967,0.9809440046907065,3411.0
label_17,0.8511964107676969,0.9178704085843995,0.864696734059098,0.9780123131046614,3411.0
label_18,0.8457128614157527,0.9149608462700921,0.8609100310237849,0.9762532981530343,3411.0
label_19,0.8497008973080757,0.9167701863354037,0.8661971830985915,0.9736147757255936,3411.0
label_20,0.8504486540378864,0.917195694176097,0.8664928292046936,0.9742011140428027,3411.0
label_21,0.8511964107676969,0.9173473625917209,0.8690975865687304,0.9712694224567575,3411.0
label_22,0.8419740777666999,0.9128642111050027,0.8592496765847348,0.9736147757255936,3411.0
label_23,0.8464606181455633,0.9146341463414634,0.8672798948751642,0.9674582233948988,3411.0
label_24,0.8469591226321037,0.9151230301354714,0.865812189380068,0.970389914980944,3411.0
label_25,0.8479561316051845,0.915699281370923,0.8661437908496732,0.9712694224567575,3411.0
