Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8479561316051845,0.18010752688172044,0.46853146853146854,0.11148086522462562,601.0
label_2,0.8509471585244267,0.1940700808625337,0.5106382978723404,0.11980033277870217,601.0
label_3,0.8454636091724825,0.20103092783505155,0.44571428571428573,0.129783693843594,601.0
label_4,0.8469591226321037,0.25121951219512195,0.4703196347031963,0.1713810316139767,601.0
label_5,0.8442173479561316,0.23124231242312426,0.44339622641509435,0.15640599001663893,601.0
label_6,0.8464606181455633,0.220253164556962,0.4603174603174603,0.1447587354409318,601.0
label_7,0.7791625124626121,0.21314387211367672,0.22857142857142856,0.19966722129783693,601.0
label_8,0.845962113659023,0.2642857142857143,0.46443514644351463,0.18469217970049917,601.0
label_9,0.847457627118644,0.18832891246684352,0.46405228758169936,0.11813643926788686,601.0
label_10,0.8511964107676969,0.17881705639614856,0.5158730158730159,0.10815307820299501,601.0
label_11,0.8464606181455633,0.2142857142857143,0.45901639344262296,0.13976705490848584,601.0
label_12,0.848703888334995,0.18083670715249664,0.4785714285714286,0.11148086522462562,601.0
label_13,0.839481555333998,0.2597701149425288,0.4200743494423792,0.18801996672212978,601.0
label_14,0.8497008973080757,0.19492656875834447,0.49324324324324326,0.12146422628951747,601.0
label_15,0.8494516450648056,0.22959183673469388,0.4918032786885246,0.1497504159733777,601.0
label_16,0.8492023928215354,0.18791946308724833,0.4861111111111111,0.11647254575707154,601.0
label_17,0.8462113659022931,0.24664224664224665,0.463302752293578,0.16805324459234608,601.0
label_18,0.8469591226321037,0.24009900990099006,0.46859903381642515,0.16139767054908485,601.0
label_19,0.7764207377866401,0.237892948173322,0.24305555555555555,0.23294509151414308,601.0
label_20,0.8469591226321037,0.26024096385542167,0.47161572052401746,0.17970049916805325,601.0
label_21,0.8429710867397806,0.2791762013729977,0.4468864468864469,0.20299500831946754,601.0
label_22,0.8479561316051845,0.18449197860962568,0.46938775510204084,0.11480865224625623,601.0
label_23,0.8414755732801595,0.2655889145496536,0.4339622641509434,0.1913477537437604,601.0
label_24,0.8454636091724825,0.22110552763819094,0.4512820512820513,0.1464226289517471,601.0
label_25,0.8449651046859422,0.27842227378190254,0.45977011494252873,0.19966722129783693,601.0
