Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8534396809571286,0.08978328173374613,0.6444444444444445,0.048252911813643926,601.0
label_2,0.8536889332003988,0.13293943870014768,0.5921052631578947,0.07487520798668885,601.0
label_3,0.8516949152542372,0.17475728155339806,0.525,0.1048252911813644,601.0
label_4,0.8554336989032901,0.1569767441860465,0.6206896551724138,0.08985024958402663,601.0
label_5,0.8531904287138584,0.0811232449297972,0.65,0.04326123128119801,601.0
label_6,0.8504486540378864,0.10179640718562874,0.5074626865671642,0.056572379367720464,601.0
label_7,0.8516949152542372,0.2119205298013245,0.5194805194805194,0.13311148086522462,601.0
label_8,0.8484546360917248,0.1484593837535014,0.4690265486725664,0.08818635607321132,601.0
label_9,0.8501994017946162,0.1475177304964539,0.5,0.08652246256239601,601.0
label_10,0.8526919242273181,0.16407355021216405,0.5471698113207547,0.09650582362728785,601.0
label_11,0.8531904287138584,0.12220566318926973,0.5857142857142857,0.06821963394342762,601.0
label_12,0.8521934197407777,0.14182344428364688,0.5444444444444444,0.08153078202995008,601.0
label_13,0.8504486540378864,0.07975460122699388,0.5098039215686274,0.04326123128119801,601.0
label_14,0.8457128614157527,0.16238159675236807,0.43478260869565216,0.09983361064891846,601.0
label_15,0.8472083748753739,0.1637107776261937,0.45454545454545453,0.09983361064891846,601.0
label_16,0.8519441674975075,0.1264705882352941,0.5443037974683544,0.07154742096505824,601.0
label_17,0.8504486540378864,0.16897506925207756,0.5041322314049587,0.10149750415973377,601.0
label_18,0.8519441674975075,0.11607142857142856,0.5492957746478874,0.064891846921797,601.0
label_19,0.8497008973080757,0.19920318725099603,0.4934210526315789,0.12479201331114809,601.0
label_20,0.845962113659023,0.24817518248175183,0.46153846153846156,0.16971713810316139,601.0
label_21,0.8526919242273181,0.20671140939597313,0.5347222222222222,0.1281198003327787,601.0
label_22,0.8492023928215354,0.16781292984869325,0.48412698412698413,0.10149750415973377,601.0
label_23,0.8467098703888335,0.20233463035019453,0.4588235294117647,0.129783693843594,601.0
label_24,0.8482053838484547,0.1997371879106439,0.475,0.1264559068219634,601.0
label_25,0.8479561316051845,0.2317380352644836,0.47668393782383417,0.15307820299500832,601.0
