Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8518879415347138,0.09253731343283582,0.6595744680851063,0.04975922953451043,623.0
label_2,0.8521315468940317,0.13409415121255347,0.6025641025641025,0.0754414125200642,623.0
label_3,0.8499390986601705,0.1742627345844504,0.5284552845528455,0.1043338683788122,623.0
label_4,0.8540803897685749,0.15988779803646563,0.6333333333333333,0.09149277688603531,623.0
label_5,0.8514007308160779,0.08132530120481928,0.6585365853658537,0.04333868378812199,623.0
label_6,0.8484774665042631,0.10115606936416184,0.5072463768115942,0.056179775280898875,623.0
label_7,0.8504263093788064,0.2188295165394402,0.5276073619631901,0.13804173354735153,623.0
label_8,0.8462850182704019,0.14844804318488528,0.4661016949152542,0.08828250401284109,623.0
label_9,0.8482338611449451,0.1477428180574555,0.5,0.08667736757624397,623.0
label_10,0.8506699147381243,0.16371077762619374,0.5454545454545454,0.09630818619582665,623.0
label_11,0.85115712545676,0.12338593974175034,0.581081081081081,0.06902086677367576,623.0
label_12,0.8506699147381243,0.14265734265734267,0.5543478260869565,0.08186195826645265,623.0
label_13,0.8484774665042631,0.0771513353115727,0.5098039215686274,0.04173354735152488,623.0
label_14,0.8440925700365408,0.16666666666666666,0.4413793103448276,0.10272873194221509,623.0
label_15,0.8453105968331304,0.16775884665792926,0.45714285714285713,0.10272873194221509,623.0
label_16,0.8506699147381243,0.13049645390070924,0.5609756097560976,0.0738362760834671,623.0
label_17,0.8484774665042631,0.16844919786096257,0.504,0.10112359550561797,623.0
label_18,0.8496954933008526,0.11223021582733814,0.5416666666666666,0.06260032102728733,623.0
label_19,0.8484774665042631,0.20460358056265981,0.5031446540880503,0.12841091492776885,623.0
label_20,0.8445797807551766,0.24764150943396226,0.4666666666666667,0.16853932584269662,623.0
label_21,0.8516443361753958,0.21216041397153945,0.5466666666666666,0.13162118780096307,623.0
label_22,0.8472594397076736,0.16733067729083667,0.4846153846153846,0.10112359550561797,623.0
label_23,0.8450669914738125,0.20100502512562815,0.4624277456647399,0.12841091492776885,623.0
label_24,0.6277710109622412,0.24431256181998018,0.17655468191565404,0.39646869983948635,623.0
label_25,0.8472594397076736,0.24000000000000002,0.4900990099009901,0.15890850722311398,623.0
