Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8518879415347138,0.10059171597633138,0.6415094339622641,0.05457463884430177,623.0
label_2,0.8526187576126675,0.11935953420669579,0.640625,0.06581059390048154,623.0
label_3,0.8107186358099878,0.2047082906857728,0.2824858757062147,0.16051364365971107,623.0
label_4,0.8526187576126675,0.15620641562064155,0.5957446808510638,0.0898876404494382,623.0
label_5,0.8489646772228989,0.057750759878419454,0.5428571428571428,0.030497592295345103,623.0
label_6,0.848721071863581,0.11158798283261803,0.5131578947368421,0.06260032102728733,623.0
label_7,0.8462850182704019,0.23142509135200975,0.4797979797979798,0.15248796147672553,623.0
label_8,0.8516443361753958,0.17591339648173207,0.5603448275862069,0.1043338683788122,623.0
label_9,0.8489646772228989,0.13649025069637885,0.5157894736842106,0.07865168539325842,623.0
label_10,0.8521315468940317,0.17639077340569878,0.5701754385964912,0.1043338683788122,623.0
label_11,0.8509135200974421,0.13802816901408452,0.5632183908045977,0.07865168539325842,623.0
label_12,0.8492082825822168,0.13668061366806136,0.5212765957446809,0.07865168539325842,623.0
label_13,0.8499390986601705,0.07507507507507508,0.5813953488372093,0.04012841091492777,623.0
label_14,0.8514007308160779,0.17119565217391303,0.5575221238938053,0.10112359550561797,623.0
label_15,0.8450669914738125,0.17402597402597403,0.4557823129251701,0.10754414125200643,623.0
label_16,0.8484774665042631,0.13611111111111113,0.5051546391752577,0.07865168539325842,623.0
label_17,0.8523751522533496,0.20680628272251309,0.5602836879432624,0.12680577849117175,623.0
label_18,0.8492082825822168,0.08836524300441827,0.5357142857142857,0.048154093097913325,623.0
label_19,0.8494518879415347,0.2056555269922879,0.5161290322580645,0.12841091492776885,623.0
label_20,0.8492082825822168,0.1691275167785235,0.5163934426229508,0.10112359550561797,623.0
label_21,0.853836784409257,0.21671018276762405,0.5804195804195804,0.1332263242375602,623.0
label_22,0.8492082825822168,0.12198581560283688,0.524390243902439,0.06902086677367576,623.0
label_23,0.8440925700365408,0.264367816091954,0.46558704453441296,0.18459069020866772,623.0
label_24,0.705237515225335,0.2503097893432466,0.20383451059535823,0.32423756019261635,623.0
label_25,0.840925700365408,0.22169249106078665,0.4305555555555556,0.1492776886035313,623.0
