Label_Column,Accuracy,F1,Precision,Recall,Support
label_10,0.8370280146163216,0.2026221692491061,0.39351851851851855,0.13643659711075443,623.0
label_5,0.8501827040194885,0.08888888888888889,0.5769230769230769,0.048154093097913325,623.0
label_22,0.8489646772228989,0.17333333333333334,0.5118110236220472,0.1043338683788122,623.0
label_1,0.8104750304506699,0.15434782608695652,0.23905723905723905,0.11396468699839486,623.0
label_21,0.8445797807551766,0.17994858611825193,0.45161290322580644,0.11235955056179775,623.0
