Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8586206896551726,0.9232688511216224,0.8624711912509587,0.9932885906040269,745.0
label_2,0.8701149425287357,0.928375183747637,0.8795156148187661,0.9829977628635347,745.0
label_3,0.847126436781609,0.9141386794873464,0.880603663721767,0.9503355704697988,745.0
label_4,0.8739463601532567,0.9307230367828593,0.8790789509859799,0.988814317673378,745.0
label_5,0.8547892720306512,0.9212876224662149,0.8596902468759757,0.9923937360178972,745.0
label_6,0.8639846743295019,0.9253416072923111,0.8730183457273495,0.9843400447427292,745.0
label_7,0.8727969348659004,0.9300118733662718,0.8792393507860014,0.9870246085011186,745.0
label_8,0.8724137931034482,0.9292834175378187,0.8843986587380614,0.9789709172259506,745.0
label_9,0.8563218390804597,0.920091108315769,0.8783604440538747,0.9659955257270694,745.0
label_10,0.8735632183908045,0.9305820053013637,0.8781347517787047,0.9897091722595078,745.0
label_11,0.8662835249042146,0.9270979489094886,0.869533206803038,0.992841163310962,745.0
label_12,0.8689655172413794,0.9279426441128048,0.8769501439135855,0.985234899328859,745.0
label_13,0.8639846743295019,0.9257789111766441,0.8689216213848999,0.9906040268456376,745.0
label_14,0.8724137931034482,0.9297061112385409,0.880107861604022,0.9852348993288591,745.0
label_15,0.8659003831417623,0.9253079061116499,0.8845429598563911,0.9700223713646533,745.0
label_16,0.8674329501915709,0.926971538934552,0.8773455550253927,0.9825503355704698,745.0
label_17,0.8639846743295019,0.9238294796649947,0.887477040991221,0.9633109619686802,745.0
label_18,0.8697318007662834,0.9286014520486058,0.8749572488882827,0.989261744966443,745.0
label_19,0.8773946360153256,0.9318282035452862,0.8893871049778479,0.978523489932886,745.0
label_20,0.8716475095785441,0.9290681807138582,0.8818303604224198,0.98165548098434,745.0
label_21,0.8758620689655173,0.9320254280188028,0.877551156495322,0.9937360178970917,745.0
label_22,0.8689655172413793,0.9278784983755647,0.877603252742622,0.9843400447427294,745.0
label_23,0.864367816091954,0.9253522916655936,0.875161428278088,0.98165548098434,745.0
label_24,0.871264367816092,0.9289324233183289,0.8808688120659643,0.9825503355704699,745.0
label_25,0.8609195402298851,0.9220532050702829,0.8864782593808256,0.9606263982102908,745.0
