Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.856321839,0.266105171,0.499989254,0.181333333,125
label_2,0.866666667,0.335489896,0.590175525,0.234666667,125
label_3,0.868965517,0.331949059,0.620649843,0.226666667,125
label_4,0.871264368,0.385894556,0.614053981,0.282666667,125
label_5,0.86743295,0.3913613,0.57796641,0.296,125
label_6,0.869731801,0.357422593,0.612174941,0.253333333,125
label_7,0.875095785,0.362827287,0.678306878,0.248,125
label_8,0.870114943,0.435118633,0.577597809,0.349333333,125
label_9,0.866283525,0.308109612,0.603886854,0.208,125
label_10,0.868965517,0.325556123,0.626253982,0.221333333,125
label_11,0.882375479,0.444152185,0.689652181,0.328,125
label_12,0.864367816,0.377827317,0.55718556,0.288,125
label_13,0.861685824,0.408498127,0.536633458,0.330666667,125
label_14,0.855172414,0.337300627,0.498114586,0.256,125
label_15,0.875862069,0.421073912,0.642448207,0.314666667,125
label_16,0.868582375,0.336134283,0.624603175,0.232,125
label_17,0.874329502,0.390337265,0.644219978,0.28,125
label_18,0.864367816,0.383622701,0.552357456,0.296,125
label_19,0.864367816,0.350885817,0.560418944,0.256,125
label_20,0.871264368,0.410515527,0.600016997,0.312,125
label_21,0.8651341,0.377714287,0.559773804,0.285333333,125
label_22,0.869731801,0.383785589,0.598798314,0.282666667,125
label_23,0.868582375,0.445394623,0.572220808,0.368,125
label_24,0.86743295,0.381359351,0.577829538,0.285333333,125
label_25,0.881609195,0.465155381,0.660789442,0.36,125
