Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.845962113659023,0.9148994767281741,0.8626330823162814,0.9739079448841982,3411.0
label_2,0.8554336989032901,0.9204607789358201,0.8647255861891265,0.9838756962767516,3411.0
label_3,0.8504486540378864,0.9173553719008264,0.8651597817614964,0.9762532981530343,3411.0
label_4,0.8526919242273181,0.9177224001113741,0.8738069989395546,0.9662855467604808,3411.0
label_5,0.8569292123629113,0.9209148525764674,0.8687288796464778,0.9797713280562885,3411.0
label_6,0.8546859421734796,0.9200822481151473,0.8640576725025747,0.9838756962767516,3411.0
label_7,0.8494516450648056,0.9166666666666666,0.8657805577273912,0.9739079448841982,3411.0
label_8,0.8556829511465603,0.9198615916955016,0.8712637650760356,0.9742011140428027,3411.0
label_9,0.859172482552343,0.9226557152635182,0.8654340010272213,0.9879800644972149,3411.0
label_10,0.8589232303090728,0.9227409227409227,0.8633461047254151,0.99091175608326,3411.0
label_11,0.8554336989032901,0.9202420242024202,0.8666148666148666,0.9809440046907065,3411.0
label_12,0.8511964107676969,0.9177572668411627,0.8656444906444907,0.9765464673116389,3411.0
label_13,0.8556829511465603,0.9197727587640294,0.872044140830268,0.9730284374083846,3411.0
label_14,0.8504486540378864,0.9175144349738795,0.8638363965829666,0.9783054822632659,3411.0
label_15,0.8504486540378864,0.9174008810572687,0.8647806903711394,0.9768396364702433,3411.0
label_16,0.8529411764705882,0.9189114898295767,0.864941785252264,0.980064497214893,3411.0
label_17,0.8574277168494516,0.9206877426511368,0.8734543541173375,0.9733216065669892,3411.0
label_18,0.8524426719840479,0.9177777777777778,0.871997888624967,0.968630900029317,3411.0
label_19,0.8482053838484547,0.9153814089203834,0.8700475435816165,0.9656992084432717,3411.0
label_20,0.8574277168494516,0.9205555555555556,0.8746371074162048,0.9715625916153621,3411.0
label_21,0.8534396809571286,0.9184466019417475,0.871545143458805,0.9706830841395485,3411.0
label_22,0.8511964107676969,0.9179606980898722,0.8639420589756854,0.9791849897390794,3411.0
label_23,0.853938185443669,0.9189488243430153,0.8698612202147159,0.9739079448841982,3411.0
label_24,0.849950149551346,0.9163656571269797,0.8708740427779245,0.9668718850776898,3411.0
label_25,0.8541874376869392,0.9190983266491496,0.8698952879581152,0.9742011140428027,3411.0
