Label_Column,Accuracy,F1,Precision,Recall,Support
label_1,0.8529411764705882,0.9189783026641033,0.864376130198915,0.9809440046907065,3411.0
label_2,0.8571784646061814,0.9215605749486653,0.864406779661017,0.9868073878627969,3411.0
label_3,0.8534396809571286,0.9190082644628098,0.8667186282151208,0.9780123131046614,3411.0
label_4,0.8554336989032901,0.9190622383477532,0.8769640479360852,0.9654060392846673,3411.0
label_5,0.8556829511465603,0.9202149648615131,0.8681747269890796,0.978891820580475,3411.0
label_6,0.8541874376869392,0.9198080877313227,0.8638002059732235,0.9835825271181472,3411.0
label_7,0.7814057826520439,0.8724734622655228,0.8655510675129833,0.8795074758135444,3411.0
label_8,0.8536889332003988,0.918776809187768,0.870020964360587,0.9733216065669892,3411.0
label_9,0.8531904287138584,0.9191267334889469,0.8644111570247934,0.9812371738493111,3411.0
label_10,0.8551844466600199,0.9206609313123038,0.8617075664621677,0.9882732336558194,3411.0
label_11,0.8554336989032901,0.9200661521499448,0.8681404421326397,0.9785986514218704,3411.0
label_12,0.8529411764705882,0.9187327823691459,0.86645882047285,0.9777191439460569,3411.0
label_13,0.8489531405782652,0.9157631359466221,0.8707375099127677,0.9656992084432717,3411.0
label_14,0.849950149551346,0.9168508287292817,0.8668059545573257,0.9730284374083846,3411.0
label_15,0.8529411764705882,0.9189114898295767,0.864941785252264,0.980064497214893,3411.0
label_16,0.8536889332003988,0.9196220731206354,0.8627954779033916,0.9844620345939608,3411.0
label_17,0.8489531405782652,0.9158567064704248,0.8699551569506726,0.9668718850776898,3411.0
label_18,0.8519441674975075,0.9174082313681868,0.8725204972229569,0.9671650542362944,3411.0
label_19,0.8492023928215354,0.9160072192142164,0.8699894514767933,0.9671650542362944,3411.0
label_20,0.8524426719840479,0.917960088691796,0.8704336399474376,0.9709762532981531,3411.0
label_21,0.8549351944167497,0.9190542420027816,0.8743053717914793,0.968630900029317,3411.0
label_22,0.8504486540378864,0.9176954732510287,0.8623356535189481,0.980650835532102,3411.0
label_23,0.8519441674975075,0.917591564927858,0.8709507505925731,0.9695104075051305,3411.0
label_24,0.8504486540378864,0.9172413793103449,0.8661109663974993,0.9747874523600117,3411.0
label_25,0.8521934197407777,0.917604557454495,0.8721605916534602,0.9680445617121078,3411.0
